company,yealy_start_date,yealy_start_date_close,yealy_end_date,yealy_end_date_close,return_yearly,monthly_start_date,monthly_start_date_close,monthly_end_date,monthly_end_date_close,return_monthly
RITES,2019-02-04,183.8800048828125,2020-01-17,320.20001220703125,74.13530764864622,2020-01-17,320.20001220703125,2020-02-28,292.8500061035156,-6.178411679984364
METROPOLIS,2019-04-15,959.8499755859375,2020-01-17,1653.0999755859375,72.22482863291293,2020-01-17,1653.0999755859375,2020-02-28,1850.550048828125,8.392997280866087
LINDEINDIA,2019-02-04,424.20001220703125,2020-01-17,730.0,72.08863248304735,2020-01-17,730.0,2020-02-28,651.7000122070312,-7.784595022341412
DEEPAKNTR,2019-02-04,227.35000610351562,2020-01-17,391.1499938964844,72.04749654521159,2020-01-17,391.1499938964844,2020-02-28,461.8999938964844,12.609423413050314
NAVINFLUOR,2019-02-04,625.3499755859375,2020-01-17,1074.949951171875,71.89573728929524,2020-01-17,1074.949951171875,2020-02-28,1430.199951171875,22.624573650134327
APLAPOLLO,2019-02-04,1132.1500244140625,2020-01-17,1945.8499755859375,71.87209589056013,2020-01-17,1945.8499755859375,2020-02-28,1943.5,-0.08627816923982845
PIIND,2019-02-04,837.2000122070312,2020-01-17,1437.949951171875,71.75703896386042,2020-01-17,1437.949951171875,2020-02-28,1531.25,4.592770087786446
REDINGTON,2019-02-04,69.1500015258789,2020-01-17,117.55000305175781,69.99277000415618,2020-01-17,117.55000305175781,2020-02-28,109.94999694824219,-4.661980395978171
ALKYLAMINE,2019-02-04,758.5,2020-01-17,1286.9000244140625,69.66381337034444,2020-01-17,1286.9000244140625,2020-02-28,1511.1500244140625,12.15807645795708
POLYCAB,2019-04-16,654.7999877929688,2020-01-17,1108.550048828125,69.29597884760814,2020-01-17,1108.550048828125,2020-02-28,1062.699951171875,-2.9720887508112415
ICICIPRULI,2019-02-04,284.75,2020-01-17,481.5,69.0956979806848,2020-01-17,481.5,2020-02-28,471.3999938964844,-1.5028255550776914
SBILIFE,2019-02-04,589.75,2020-01-17,996.3499755859375,68.94446385518226,2020-01-17,996.3499755859375,2020-02-28,890.4000244140625,-7.71656552753428
