company,ema50,ema200,ratio,outcome,action,longName,price,regularMarketVolume,marketCap,bookValue,priceToBook,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh
3MINDIA,20365.292524298817,20219.597060036012,-0.007154106138616374,close by,buy,3M India Limited,19649.55,3849,221466148864,1554.249,12.642472,4967,3179,3949.5508,0.25156376,15700.0 - 25200.0,-5550.449,-0.22025593,15700.0,25200.0
AARTIIND,1023.70788450205,940.6056364972892,-0.08117769655079214,close by,buy,Aarti Industries Limited,1067.1,219296,185934708736,170.871,6.245062,610658,338229,399.09998,0.597455,668.0 - 1229.0,-161.90002,-0.13173313,668.0,1229.0
AAVAS,1379.1766872235823,1410.7138932151734,0.022866690166492367,close by,sell,Aavas Financiers Limited,1409.9,42620,110537007104,267.855,5.2636685,118521,641306,560.85004,0.66056186,849.05 - 2101.0,-691.1,-0.3289386,849.05,2101.0
ABB,928.0894110826234,1034.8082553830861,0.11498767578435612,close by,sell,ABB India Limited,947.6,142605,200630599680,169.533,5.589472,212027,217861,225.59998,0.31246534,722.0 - 1601.0,-653.4,-0.40811995,722.0,1601.0
ABBOTINDIA,16277.378222076723,14850.942622884422,-0.08763300697022883,close by,buy,Abbott India Limited,16541.95,10260,351309660160,1144.308,14.455854,16277,11047,6866.949,0.7097622,9675.0 - 18679.8,-2137.8516,-0.114447236,9675.0,18679.8
ABCAPITAL,60.83315374620917,67.66609864165203,0.1123227134327004,close by,sell,Aditya Birla Capital Limited,72.05,29976318,173432995840,53.395,1.3493773,3748437,5381551,34.700005,0.9290497,37.35 - 115.35,-43.299995,-0.37537923,37.35,115.35
ABFRL,132.95570313028048,158.3944591501389,0.19133256732079806,close by,sell,Aditya Birla Fashion and Retail Limited,136.8,2455786,118228574208,13.878,9.857328,2208811,2150406,39.800003,0.4103093,97.0 - 285.5,-148.7,-0.52084064,97.0,285.5
ACC,1357.1058469840066,1346.0326196135345,-0.008159442680967658,close by,buy,ACC Limited,1309.0,783562,245767372800,632.36,2.0700235,1093079,730781,413.84998,0.4623247,895.15 - 1709.0,-400.0,-0.234055,895.15,1709.0
ADANIGAS,161.83601526208926,144.43606593675807,-0.10751592775657769,close by,buy,Adani Gas Limited,187.9,7646084,206708785152,13.374,14.049648,2487159,3076771,111.299995,1.4530026,76.6 - 200.85,-12.950012,-0.064476036,76.6,200.85
ADANIGREEN,390.55517250497775,265.2113690772203,-0.3209375070462289,close by,buy,Adani Green Energy Limited,542.75,993027,851835224064,15.067,36.02243,1566088,2359175,497.75,11.061111,45.0 - 571.3,-28.549988,-0.049973723,45.0,571.3
ADANIPORTS,339.4110728666607,338.1100968370561,-0.003833039442751623,close by,buy,Adani Ports and Special Economic Zone Limited,353.0,7627816,717207764992,125.296,2.8173287,4048512,7414844,150.0,0.7389163,203.0 - 428.85,-75.850006,-0.17686838,203.0,428.85
ADANIPOWER,37.24205306720863,41.83744372050837,0.12339251665332993,close by,sell,Adani Power Limited,37.6,3212303,145020944384,16.802,2.2378287,6958545,8634059,14.599998,0.63478255,23.0 - 73.8,-36.200005,-0.49051493,23.0,73.8
ADVENZYMES,201.56933598694326,174.43661641618198,-0.1346073768508064,close by,buy,Advanced Enzyme Technologies Limited,233.25,1432444,26048892928,75.185,3.1023476,571350,682745,135.15,1.3776758,98.1 - 248.0,-14.75,-0.059475806,98.1,248.0
AEGISCHEM,196.25324092985522,189.21298499007685,-0.035873323194161685,close by,buy,Aegis Logistics Limited,211.25,325014,72951595008,48.508,4.354952,388649,599985,104.0,0.969697,107.25 - 267.05,-55.799988,-0.2089496,107.25,267.05
AFFLE,2101.0271594603773,1687.4007050417695,-0.19686868518389009,close by,buy,Affle (India) Limited,2726.0,147124,69505638400,91.43,29.815159,88151,148432,1895.7,2.2831507,830.3 - 3079.0,-353.0,-0.11464761,830.3,3079.0
AIAENG,1711.8462230641435,1659.0239284195068,-0.03085691572814683,close by,buy,AIA Engineering Limited,1812.1,38137,170918002688,392.538,4.6163683,46261,30622,709.9,0.6440755,1102.2 - 1989.95,-177.84998,-0.089374095,1102.2,1989.95
AJANTPHARM,1541.0782755595214,1370.2218487958037,-0.11086810415368725,close by,buy,Ajanta Pharma Limited,1488.75,147257,130077589504,297.826,4.9987245,205682,194888,585.35,0.64794105,903.4 - 1759.95,-271.19995,-0.15409526,903.4,1759.95
AKZOINDIA,1988.1680069191132,1956.9580103541941,-0.015697866808189107,close by,buy,Akzo Nobel India Limited,2102.35,9793,95741657088,271.847,7.7335787,15894,17398,413.80005,0.24506235,1688.55 - 2500.0,-397.6499,-0.15905996,1688.55,2500.0
ALKEM,2700.867470798016,2438.981819322204,-0.09696353275654555,close by,buy,Alkem Laboratories Limited,2804.95,61313,335373828096,515.257,5.443788,256538,176789,1009.94995,0.5626462,1795.0 - 3090.0,-285.05005,-0.09224921,1795.0,3090.0
ALKYLAMINE,2701.4711662729223,1913.8449239967563,-0.29155456186593787,close by,buy,Alkyl Amines Chemicals Limited,3349.65,53209,68471197696,263.084,12.7322445,69212,69168,2584.65,3.3786273,765.0 - 3573.7,-224.05005,-0.06269414,765.0,3573.7
ALLCARGO,102.31079387283864,93.61868938749102,-0.08495784419531513,close by,buy,Allcargo Logistics Limited,119.05,407028,29238085632,87.332,1.3631887,371104,761804,70.450005,1.4495887,48.6 - 139.7,-20.649994,-0.1478167,48.6,139.7
AMARAJABAT,712.4557645768558,672.8150968381672,-0.05563947926259277,close by,buy,Amara Raja Batteries Limited,741.2,939448,126419075072,213.995,3.4636323,1040328,744212,392.65002,1.1265243,348.55 - 813.85,-72.64996,-0.08926702,348.55,813.85
AMBER,1652.4269843656155,1368.271569276238,-0.17196246356293177,close by,buy,Amber Enterprises India Limited,1835.65,193133,57724768256,358.752,5.116766,94516,82700,1031.65,1.2831467,804.0 - 1925.0,-89.349976,-0.04641557,804.0,1925.0
AMBUJACEM,210.8845604392004,199.49190499201043,-0.05402318416987462,close by,buy,Ambuja Cements Limited,208.5,3949054,413910040576,124.678,1.6723078,4366199,3656825,71.95,0.52691317,136.55 - 231.85,-23.350006,-0.10071169,136.55,231.85
APLAPOLLO,2069.1843016891994,1732.557080635074,-0.16268595348385176,close by,buy,APL Apollo Tubes Limited,2395.35,842822,59762548736,545.372,4.39214,71767,62818,1365.3501,1.3255826,1030.0 - 2500.0,-104.6499,-0.041859962,1030.0,2500.0
APLLTD,963.1707203686676,793.6417405280981,-0.1760113511088458,close by,buy,Alembic Pharmaceuticals Limited,927.65,335959,182350938112,170.777,5.4319377,526417,502107,492.85004,1.1335098,434.8 - 1128.9,-201.25,-0.17827088,434.8,1128.9
APOLLOHOSP,1597.3397996477943,1478.7473864306344,-0.07424369770496482,close by,buy,Apollo Hospitals Enterprise Limited,1649.9,456595,229542330368,240.007,6.874383,981748,740894,602.85,0.5757604,1047.05 - 1813.55,-163.65002,-0.090237394,1047.05,1813.55
APOLLOTYRE,119.51869355491897,128.65116944027437,0.07641043935239321,close by,sell,Apollo Tyres Limited,120.95,5912133,69189443584,173.586,0.69677275,8778461,9863651,47.549995,0.6478201,73.4 - 196.75,-75.8,-0.3852605,73.4,196.75
ARVINDFASN,146.651602075303,239.02716552216324,0.6298980859372203,far away,sell,Arvind Fashions Limited,146.65,313932,14463516672,170.41,0.8605715,323863,229606,36.649994,0.33318177,110.0 - 502.0,-355.35,-0.7078685,110.0,502.0
ASAHIINDIA,194.73080120108852,193.68436146481022,-0.005373776155718155,close by,buy,Asahi India Glass Limited,212.95,60029,51892297728,53.547,3.97688,63966,72298,93.95,0.78949577,119.0 - 273.0,-60.050003,-0.21996339,119.0,273.0
