company,yealy_start_date,yealy_start_date_close,yealy_end_date,yealy_end_date_close,return_yearly,monthly_start_date,monthly_start_date_close,monthly_end_date,monthly_end_date_close,return_monthly
ALKEM,2019-04-02,1736.449951171875,2020-03-16,2426.89990234375,39.76215673281642,2020-03-16,2426.89990234375,2020-04-30,2599.39990234375,4.684123884280678
LALPATHLAB,2019-04-02,1044.4000244140625,2020-03-16,1457.449951171875,39.54901542534386,2020-03-16,1457.449951171875,2020-04-30,1585.8499755859375,5.79024750947843
NAM-INDIA,2019-04-02,199.64999389648438,2020-03-16,278.1499938964844,39.3188091158676,2020-03-16,278.1499938964844,2020-04-30,246.75,-7.67512300083869
MCX,2019-04-02,792.1500244140625,2020-03-16,1097.8499755859375,38.59116856027305,2020-03-16,1097.8499755859375,2020-04-30,1067.5999755859375,-1.8454644436877055
JKCEMENT,2019-04-02,859.9000244140625,2020-03-16,1178.1500244140625,37.01011640473626,2020-03-16,1178.1500244140625,2020-04-30,1119.300048828125,-3.3584357768975504
IPCALAB,2019-04-02,952.75,2020-03-16,1302.699951171875,36.73051179972448,2020-03-16,1302.699951171875,2020-04-30,1618.699951171875,15.579631238846536
WHIRLPOOL,2019-04-02,1503.699951171875,2020-03-16,2051.35009765625,36.42017452069317,2020-03-16,2051.35009765625,2020-04-30,2059.25,0.2565738045083643
GRANULES,2019-04-02,113.30000305175781,2020-03-16,152.10000610351562,34.2453680553152,2020-03-16,152.10000610351562,2020-04-30,162.5,4.507972556932316
NH,2019-04-02,216.35000610351562,2020-03-16,289.75,33.92650419495027,2020-03-16,289.75,2020-04-30,279.6000061035156,-2.349196469519277
DMART,2019-04-02,1492.8499755859375,2020-03-16,1996.300048828125,33.724090261955865,2020-03-16,1996.300048828125,2020-04-30,2383.64990234375,12.549724003176443
NESTLEIND,2019-04-02,10786.7998046875,2020-03-16,14397.2001953125,33.47054229240509,2020-03-16,14397.2001953125,2020-04-30,17924.69921875,15.730871122605429
BHARATRAS,2019-04-02,4384.14990234375,2020-03-16,5832.7998046875,33.042891657726095,2020-03-16,5832.7998046875,2020-04-30,6854.89990234375,11.365164911026238
