company,yealy_start_date,yealy_start_date_close,yealy_end_date,yealy_end_date_close,return_yearly,monthly_start_date,monthly_start_date_close,monthly_end_date,monthly_end_date_close,return_monthly
BERGEPAINT,2019-03-05,304.95001220703125,2020-02-18,579.5,90.03114504110141,2020-02-18,579.5,2020-04-01,483.45001220703125,-11.87650313165599
INDIAMART,2019-07-04,1301.949951171875,2020-02-18,2468.199951171875,89.57717606197284,2020-02-18,2468.199951171875,2020-04-01,2024.3499755859375,-12.91689603760755
MASFIN,2019-03-05,536.3499755859375,2020-02-18,1016.2999877929688,89.4844847681233,2020-02-18,1016.2999877929688,2020-04-01,528.5499877929688,-36.62686106811665
JKCEMENT,2019-03-05,752.4000244140625,2020-02-18,1403.75,86.56963775262787,2020-02-18,1403.75,2020-04-01,921.4500122070312,-25.449155795152357
VAIBHAVGBL,2019-03-05,622.7000122070312,2020-02-18,1128.550048828125,81.23494888465042,2020-02-18,1128.550048828125,2020-04-01,795.8499755859375,-21.626356888870614
ORIENTELEC,2019-03-05,145.0500030517578,2020-02-18,260.6499938964844,79.6966483368341,2020-02-18,260.6499938964844,2020-04-01,185.10000610351562,-21.24288470980438
ESABINDIA,2019-03-05,893.9000244140625,2020-02-18,1606.0,79.66214969651757,2020-02-18,1606.0,2020-04-01,1017.0999755859375,-27.290019978911715
SRF,2019-03-05,2318.699951171875,2020-02-18,4163.7998046875,79.57475707812512,2020-02-18,4163.7998046875,2020-04-01,2654.949951171875,-26.94481495044643
TIMKEN,2019-03-05,585.4000244140625,2020-02-18,1038.800048828125,77.45131628032964,2020-02-18,1038.800048828125,2020-04-01,790.75,-17.333294139890988
MCX,2019-03-05,731.4500122070312,2020-02-18,1297.050048828125,77.32586331012392,2020-02-18,1297.050048828125,2020-04-01,1022.8499755859375,-15.269744706503674
GRSE,2019-03-05,97.0999984741211,2020-02-18,172.0500030517578,77.18847142681702,2020-02-18,172.0500030517578,2020-04-01,137.85000610351562,-14.32575107409717
BAJFINANCE,2019-03-05,2695.14990234375,2020-02-18,4758.0,76.53934558008662,2020-02-18,4758.0,2020-04-01,2219.35009765625,-41.26037161869588
AAVAS,2019-03-05,1113.8499755859375,2020-02-18,1934.9000244140625,73.71280395245454,2020-02-18,1934.9000244140625,2020-04-01,1192.0,-28.67830287450489
CANFINHOME,2019-03-05,293.6499938964844,2020-02-18,509.8500061035156,73.62506953882135,2020-02-18,509.8500061035156,2020-04-01,275.0,-34.995009896731744
WELCORP,2019-03-05,120.5999984741211,2020-02-18,206.4499969482422,71.18573761221332,2020-02-18,206.4499969482422,2020-04-01,61.25,-57.161813394947146
MIDHANI,2019-03-05,128.1999969482422,2020-02-18,218.75,70.63182933484413,2020-02-18,218.75,2020-04-01,174.3000030517578,-14.655811493925498
PRESTIGE,2019-03-05,204.89999389648438,2020-02-18,348.3500061035156,70.00976890194653,2020-02-18,348.3500061035156,2020-04-01,181.3000030517578,-36.59449454241448
BRIGADE,2019-03-05,133.66700744628906,2020-02-18,226.1999969482422,69.2264989467467,2020-02-18,226.1999969482422,2020-04-01,137.39999389648438,-29.376475873459906
