company,ema_date,ema5,ema13,ema26,action,ratioCB,ratioCA,ratioBA
INFRATEL,19-09-2020,200.27195924693524,202.7183845927305,202.72400200038328,sell,0.0027710016705360385,1.2169068622219876,1.2141359629046597
INFY,19-09-2020,992.0101973256733,968.9554962337955,952.3295895657137,sell,1.7307068889428499,4.081653631477755,2.3513620016502936
INGERRAND,19-09-2020,622.037299419852,623.3404549290775,626.1167067264987,buy,0.44439327455493727,0.6536705064532449,0.20927875171605875
INOXLEISUR,19-09-2020,290.3893128843803,289.49253003782945,283.01143835456946,sell,2.264121138394554,2.5733745600679465,0.30929847433458013
INTELLECT,19-09-2020,208.62374042613598,200.14934591598418,191.08350338984903,sell,4.634499655241494,8.776541985494779,4.1462585445555495
IOB,19-09-2020,10.135324577133698,10.258741332114116,10.390781158053796,sell,1.2788656590247993,2.4890895936697266,1.2103202522696006
IOC,19-09-2020,81.84098158234386,83.02703296261176,84.41627107492204,sell,1.6593534394171674,3.0979574742366967,1.4387889410101313
IPCALAB,19-09-2020,2148.0662616706018,2096.0910816166534,2041.3834477718897,sell,2.6444940485397335,5.092927295833745,2.4492579256588884
IRB,19-09-2020,119.26639308359401,121.00205313714024,121.24156476732969,sell,0.1977444295633888,1.6425000664302094,1.4447673682058761
IRCON,19-09-2020,86.18654246160504,86.3793535254296,88.37606262078268,sell,2.2851470236350218,2.5085786937520234,0.2234636950965518
IRCTC,19-09-2020,1381.4017084638267,1373.4495954336526,1368.92040973174,buy,0.3303117882256361,0.9076245032909461,0.5773170420431568
ISEC,19-09-2020,478.61374378975495,478.9509639585811,480.4289866761118,buy,0.3081204097610897,0.37855307770802893,0.07043287332907362
ITC,19-09-2020,180.6374568596445,184.34320140831082,188.10606368923087,sell,2.020603949874666,4.050840984795797,2.030652564578209
ITDC,19-09-2020,252.65824624545434,244.3773756954918,239.65825261270828,sell,1.949907323672754,5.281152942425104,3.3321034486926213
ITI,19-09-2020,131.07136667931383,132.18144092797954,132.89700876825148,sell,0.5398913726045673,1.3832278854178888,0.8433522580482115
J&KBANK,19-09-2020,17.023843593349905,17.367066302364556,17.41916142909674,sell,0.2995158149043429,2.295489812745454,1.9960083060054212
JAGRAN,19-09-2020,38.605025942384856,39.09849584330709,39.45404948803652,sell,0.9052632049786801,2.175335900329606,1.2701352257449454
JAICORPLTD,19-09-2020,90.00794391105705,90.8100186505244,91.39397388711821,sell,0.6409906044985993,1.5281315576864258,0.8871626779824816
JAMNAAUTO,19-09-2020,49.174558004052805,47.030637409406324,44.15718972712477,sell,6.30226154633398,10.751686106595802,4.456974668431568
JBCHEPHARM,19-09-2020,1003.9957905450245,901.1640810464463,843.5582664184768,sell,6.603436324601515,17.367559397989208,10.79507405461758
JCHAC,19-09-2020,2266.46870884344,2228.563447716326,2196.0870122641854,sell,1.467977447976029,3.15432236493331,1.6865401539696239
JINDALSAW,19-09-2020,67.67065854517139,66.11626738811917,64.78254992945857,sell,2.0377838180536454,4.360949272536514,2.323681699402048
JINDALSTEL,19-09-2020,201.88848941756916,204.80810413025566,205.09470991191768,sell,0.13984084609506034,1.5756033662474658,1.4357704288679607
JKCEMENT,19-09-2020,1553.964717063844,1524.673952089508,1509.5110982133765,sell,0.9994679707895802,2.902168747589404,1.9028387623281067
JKLAKSHMI,19-09-2020,269.1176029003328,267.0171810891004,269.19707739391157,buy,0.8130691306039667,0.02952715074955878,0.7835424501290408
JKPAPER,19-09-2020,95.1987957539944,94.79182095008751,95.32139190796781,buy,0.5571111548945211,0.12869623474329697,0.42841568806608066
JKTYRE,19-09-2020,59.980248088851454,59.554983711733605,60.34943813861537,sell,1.3251461699607896,0.6136308692204383,0.7115297652616707
JMFINANCIL,19-09-2020,82.2642978765493,82.06896644878967,81.20558325434818,sell,1.0575845359993536,1.2953023699250918,0.23772597539708443
JSL,19-09-2020,44.55060728694352,45.246902364194206,45.10965455550422,sell,0.30379158606488155,1.2470346552033713,1.5508115535849198
JSLHISAR,19-09-2020,91.62317183993287,91.99440476017406,90.99322272627751,sell,1.094261997544815,0.6899151800162819,0.40435444919272695
JSWENERGY,19-09-2020,59.504630274268195,58.741488648233855,57.02732845388375,sell,2.961350452148228,4.251712315526328,1.2907681588002045
JSWSTEEL,19-09-2020,287.77798737493976,286.00556452842216,277.4229585966789,sell,3.0465642329000913,3.6641937180270916,0.6178019013051512
JUBILANT,19-09-2020,784.0486127962448,781.1338249448064,783.9617153714386,buy,0.36136968687045895,0.011083782197759325,0.37245343177312557
JUBLFOOD,19-09-2020,2362.2705555166385,2295.970965528887,2187.80508883397,sell,4.82476713303593,7.66868422942751,2.8465501279062386
JUSTDIAL,19-09-2020,383.6184904977031,382.12044473250086,381.6218043863309,buy,0.13057817522738083,0.5218455234835134,0.3912680147972008
JYOTHYLAB,19-09-2020,150.82263383190437,147.58482110318565,144.26710595802118,sell,2.2735605541975286,4.443074082175866,2.1700615552135023
KAJARIACER,19-09-2020,510.07085910458716,485.5421116198726,464.1091014206839,sell,4.5138699145269054,9.43598914909336,4.92736599581786
KALPATPOWR,19-09-2020,260.60189549565735,259.95633236592454,257.6919238679721,sell,0.8748830777203599,1.122904236542187,0.2480272504325738
KANSAINER,19-09-2020,513.0079875865688,502.61442415909937,490.82333933098886,sell,2.373794365675562,4.419995204513459,2.046737706310516
KARURVYSYA,19-09-2020,36.28206076194537,36.850595708947544,36.672457133967825,sell,0.48457883096970666,1.0702459101421258,1.5548045823508594
KEC,19-09-2020,341.6844879217715,334.9217465047167,324.0331816630921,sell,3.3047980601343134,5.3029405903216125,1.9990183574903442
KEI,19-09-2020,374.1510448521692,377.6602555515394,379.21366884115804,sell,0.41048138654401384,1.3440034811743726,0.9335349701410004
KNRCON,19-09-2020,264.71645694906397,258.9523590994792,250.82709439851777,sell,3.187756840809347,5.388240242455065,2.201428717134236
KOLTEPATIL,19-09-2020,166.6028242456877,167.48824485490607,166.60701926822242,buy,0.5275295290380924,0.0025179463430390226,0.530047457779699
KOTAKBANK,19-09-2020,1305.3814549494364,1332.1980289983037,1347.243484389285,sell,1.1230292070797585,3.156272024667344,2.033423008638981
KPITTECH,19-09-2020,101.12594582727127,93.91276741323355,88.01178889402968,sell,6.487280924557936,13.867308871564543,7.396663251303394
KPRMILL,19-09-2020,626.0787075787482,597.4241895718159,568.3493318564068,sell,4.988079962527989,9.666446837541024,4.684013102652443
KRBL,19-09-2020,273.3644977512411,269.40450704383505,270.89302343615316,sell,0.5509987769130611,0.9082003349061674,1.4591808568365723
KSB,19-09-2020,524.6220156508202,523.8607854154125,523.9170427131016,buy,0.01073840201212415,0.13446765422712856,0.14520605099743142
KSCL,19-09-2020,570.6293052916482,569.762426727312,579.0100221112646,sell,1.6099960254621344,1.4579732303606583,0.15203171682092637
KTKBANK,19-09-2020,43.930455737692704,44.57823987779354,44.74999190571037,sell,0.38454142545457,1.8482905528694145,1.4637751366601255
L&TFH,19-09-2020,64.06173081783552,64.49790974402612,64.915795948724,sell,0.6458144482625532,1.3243627045729778,0.6785627655527048
LALPATHLAB,19-09-2020,1947.877681451524,1897.371726530346,1872.2096725980473,sell,1.3350052044567442,3.961585264444968,2.626927388186529
LAOPALA,19-09-2020,220.41492734494875,214.75695410913772,210.07321805213596,sell,2.204992189313583,4.804643009750497,2.6003395333841124
LAURUSLABS,19-09-2020,1389.8831898923108,1297.2715727730008,1198.8670647099668,sell,7.884538669876299,14.757400783853578,6.892912786865407
LAXMIMACH,19-09-2020,3697.476938912424,3636.7873700885516,3501.5006859040454,sell,3.7904518036627257,5.444557914246185,1.6549599596347002
LEMONTREE,19-09-2020,28.576293582476296,28.53237419245041,28.25715577398224,sell,0.969257603050578,1.123063309046853,0.1538098916927299
LICHSGFIN,19-09-2020,303.6659319298054,299.86822282624456,293.5478035169898,sell,2.1301815349351565,3.3884446429370607,1.2584902026285176
LINDEINDIA,19-09-2020,790.6974344028919,755.6793100410764,734.7544145952804,sell,2.8078934473790627,7.3346162770528025,4.5290547064463205
LT,19-09-2020,908.9963755247838,922.4836553722358,934.5398147374198,sell,1.298439094522809,2.7711350986825933,1.472828490611083
LTI,19-09-2020,2676.921965559871,2591.695801318855,2518.6781933395,sell,2.857622868920242,6.091453051841193,3.235238083764278
LTTS,19-09-2020,1636.5060494226213,1592.1559383228066,1565.1366370497833,sell,1.7115487797221183,4.458299651887352,2.7472749558887326
LUPIN,19-09-2020,1032.9564058820538,995.5741878089018,973.745475697982,sell,2.2168785002682734,5.901318051035098,3.6856449875014436
LUXIND,19-09-2020,1406.3449081191811,1390.197960796572,1358.1468603259318,sell,2.3323929533376107,3.486937334623231,1.1547791741071662
M&M,19-09-2020,636.5013489636954,627.2079786256262,620.0332441389133,sell,1.1504966891344215,2.621194022859223,1.4708082207159765
M&MFIN,19-09-2020,134.75935306271384,134.71622270362954,135.46607356523913,buy,0.5550703150908027,0.5230599587494041,0.03201058868630005
MAHABANK,19-09-2020,12.514213329272863,12.707737080602902,12.712247388132372,sell,0.03548631223608712,1.570050282343996,1.5345661075779762
MAHINDCIE,19-09-2020,126.80045260402582,128.44541412091547,127.74037534997481,sell,0.5504120836653762,0.7385241522973666,1.2889231375192445
MAHLOG,19-09-2020,340.314027498013,339.81684542997505,335.9462037624656,sell,1.1455617977736445,1.2917582710449307,0.14620188196943829
MAHSCOOTER,19-09-2020,3019.7600370963232,3012.80646513479,3016.803132508851,buy,0.13256803145672488,0.09796649200527482,0.2305344486119309
MAHSEAMLES,19-09-2020,233.62596143585256,231.410912869735,229.22180607015997,sell,0.9504782051145053,1.9030686436811546,0.9526335172560938
MANAPPURAM,19-09-2020,159.22646198081844,156.21747952892667,155.94125215721726,sell,0.17697878910344864,2.0847375389233793,1.9077763468783
MARICO,19-09-2020,363.90178732266725,366.6024392760183,367.1382756393802,buy,0.1460560528997473,0.8854475919142549,0.7393939295671422
MARUTI,19-09-2020,7054.78802322841,7073.017328631213,6965.959634902449,sell,1.525149503512219,1.267099166062631,0.25806280520992203
MASFIN,19-09-2020,848.7248932510352,831.9220355321746,800.5688065246832,sell,3.8411522073824234,5.8396011253666416,1.9995702168123826
MCDOWELL-N,19-09-2020,547.2862764393847,553.3738446870005,562.5661108833528,sell,1.6474481714662088,2.7534894943691124,1.1061667686090104
MCX,19-09-2020,1709.8635383000467,1662.574762882685,1638.3538319273239,sell,1.4675222598539874,4.271509192240211,2.804426423503566
METROPOLIS,19-09-2020,1895.6545038815725,1855.5275504183965,1800.4332530257325,sell,3.01394354888936,5.152542748904655,2.139429805449119
MFSL,19-09-2020,613.7033898843971,604.7786270112172,591.0802908703857,sell,2.2909619079644052,3.755545393815137,1.464898578629495
MGL,19-09-2020,916.4136271115891,922.9485278214037,940.7487275885009,sell,1.910202927586775,2.6206756146359194,0.7105616142300839
MHRIL,19-09-2020,182.84240601867154,182.20607806750786,179.7018323572309,sell,1.3839132210942577,1.7325188647374672,0.348626540804074
MIDHANI,19-09-2020,206.45083357608047,207.387440372132,208.82281291737198,sell,0.6897343512782552,1.1423693081997224,0.45264387322896177
MINDACORP,19-09-2020,73.13088412549874,73.72281440958236,73.92184317738992,sell,0.26960510601654636,1.0757489050332507,0.8061496441537884
MINDAIND,19-09-2020,354.5738781455302,347.28728111268794,336.1959475860111,sell,3.245532022137232,5.320999810626207,2.0763642315079314
MINDTREE,19-09-2020,1253.9403213058497,1221.4194419268138,1187.9383019785569,sell,2.7792585001500627,5.405839479320061,2.627567908477733
MMTC,19-09-2020,18.122284566507933,18.300349270220067,18.548143366304597,sell,1.3449347767290378,2.322627925569463,0.9777695073362718
MOIL,19-09-2020,147.90522699950176,148.17615919474673,148.22996059449915,buy,0.03630248915958317,0.21931442705997528,0.18301197432736827
MOTHERSUMI,19-09-2020,120.48842934801888,117.52415620999989,114.88681787936696,sell,2.269547159695495,4.759728590526302,2.490854112667428
MOTILALOFS,19-09-2020,651.5373981454002,659.203770668133,665.453364792117,sell,0.9435791280152829,2.1132975322738896,1.1697767194834192
MPHASIS,19-09-2020,1324.4229716161776,1252.094310121635,1205.6307518687802,sell,3.7810216424473366,9.390489904994597,5.614451881010338
MRF,19-09-2020,59082.6568685423,59024.313233668494,59498.05600205888,buy,0.7994149483261982,0.7006183779142577,0.09879795379275609
MRPL,19-09-2020,29.269779132922853,30.124109746393685,31.35077459095432,sell,3.990783741305538,6.865643186006748,2.8768300227208945
MUTHOOTFIN,19-09-2020,1120.260494592756,1129.197181890565,1147.789742586514,sell,1.6330845378235017,2.427569508160062,0.7945637200678572
NAM-INDIA,19-09-2020,280.8721410422793,279.5795869742311,278.50345877602024,buy,0.3856516360443105,0.8469022485172595,0.46125437872147457
NATCOPHARM,19-09-2020,815.2337145012605,795.9061196592286,788.7542401244378,sell,0.9026387882595981,3.301704891294123,2.3992448615861885
NATIONALUM,19-09-2020,34.70439073999996,35.140502680818244,35.38977647127986,sell,0.7068561005523814,1.9556141646251155,1.2488012207011168
NAUKRI,19-09-2020,3485.207454827395,3426.096363649393,3361.1459718609167,sell,1.9138963537123472,3.6241623893637853,1.7105626588133325
NAVINFLUOR,19-09-2020,2082.063877180536,2051.8460868554757,2016.310548586128,sell,1.7470093437289784,3.208751654363929,1.4619471922682223
NBCC,19-09-2020,26.15692088617299,26.497923510962043,26.477707232988575,sell,0.0763229344872929,1.218917500810849,1.2952374228556494
NBVENTURES,19-09-2020,60.58980001909199,60.674283924413174,59.33776495458167,sell,2.2273079783498755,2.0879854682035135,0.13933871031515851
NCC,19-09-2020,33.095775366837515,33.219741569374186,33.22230827941136,buy,0.00772616149867005,0.3815939955345808,0.3738678615923727
NESCO,19-09-2020,574.8535072342279,560.862705567634,544.1153218277468,sell,3.0312609526478176,5.494019959831898,2.4637847921670533
NESTLEIND,19-09-2020,16136.229968331376,16193.168826580428,16284.925772867633,buy,0.5650389742307391,0.917276396456791,0.352241986374416
NFL,19-09-2020,36.25338111276862,36.10241359926633,36.16067805029982,buy,0.16125645804373562,0.25603608895903235,0.41729211627934504
NH,19-09-2020,336.6891078331273,331.0434935036165,326.2703168780457,sell,1.452328111834221,3.143115722239162,1.690980586602711
NHPC,19-09-2020,20.9055801619809,21.028954448767347,21.10620846815209,buy,0.36669619404139603,0.9551048061176284,0.5884137641285523
NIACL,19-09-2020,110.77456103527477,111.30027148290038,112.78480654664132,sell,1.3249744934334498,1.798399711995928,0.473453422582307
NIITTECH,19-09-2020,2158.6871700501815,2064.7671125317247,1997.6044183323042,sell,3.3065756634591015,7.751272897605638,4.447547018836963
NILKAMAL,19-09-2020,1297.0908283643703,1284.5459844357679,1276.8289778155126,sell,0.6025675064358786,1.5743964128338193,0.9718519558137076
NLCINDIA,19-09-2020,52.50996788654835,52.7251119624988,52.31247861804181,buy,0.7856869948679824,0.376807210844666,0.40888281029302825
NMDC,19-09-2020,88.76432042875004,90.85814349023728,91.7007617599165,sell,0.9231193280049659,3.2543041518653144,2.331359915463125
NTPC,19-09-2020,90.18523489098128,91.92078811458201,93.00404881017157,sell,1.171568636862273,3.0774877899394846,1.9060909627878826
OBEROIRLTY,19-09-2020,411.93655059218764,397.94921096328056,388.52557043117866,sell,2.3964253540064724,5.849366146415213,3.4541512625294133
OFSS,19-09-2020,2987.565271829252,2982.500525949799,2984.0500518689637,buy,0.051940426849822474,0.11773095786456428,0.16967135877589387
OIL,19-09-2020,95.41787227972338,95.30298323181437,95.55611607863425,buy,0.2652562521089326,0.14477762139150904,0.1204787463865657
OMAXE,19-09-2020,67.73398535265048,69.08697030102539,71.99840179146464,sell,4.127191142864386,6.103690813520555,1.977745210024135
ONGC,19-09-2020,73.77974217868663,75.00923556299065,76.56320086264614,sell,2.050458957183658,3.7028125532892773,1.6526672915767038
ORIENTCEM,19-09-2020,62.60529908906484,63.51495450526443,64.88246597528517,sell,2.130122964935893,3.5723692937450404,1.4425207534477789
ORIENTELEC,19-09-2020,210.88653250237564,205.86505497709442,199.6158155681126,sell,3.08238433077207,5.4911826873778224,2.4098180672334424
ORIENTREF,19-09-2020,196.55182410105553,196.72958917428687,194.48032014086743,sell,1.14990391596009,1.059505716188131,0.09040095322627706
PAGEIND,19-09-2020,18799.08152479933,18874.6445480636,19044.056122836646,sell,0.8935515815448668,1.2946843906988712,0.40114441092514214
PEL,19-09-2020,1352.0226590279913,1350.9857901693465,1368.461419744034,sell,1.2852339630629621,1.2085173255976431,0.07671961654079666
PERSISTENT,19-09-2020,1152.955473603321,1091.701312687834,1038.9189639924127,sell,4.954646238292844,10.405387065510457,5.457775218874089
PETRONET,19-09-2020,233.73658505468384,237.04516534628178,241.00982756979005,sell,1.6586636609835863,3.0640537018062166,1.4055686265578522
PFC,19-09-2020,93.53929830878963,93.43071518375382,92.94167392316032,buy,0.5248001197354966,0.6409494528867657,0.11615030988927787
PFIZER,19-09-2020,4962.445205468025,4901.174902326481,4788.940500111093,sell,2.316471941854388,3.5585651228555983,1.2423492079368812
PGHH,19-09-2020,9987.009197183794,10043.028744894878,10098.091607492763,sell,0.5467706029705229,1.1061175285025693,0.5593553828812278
PGHL,19-09-2020,5302.391058630113,5136.527976616632,4955.030410574685,sell,3.597017607752477,6.772864878337814,3.1777827082181194
PHILIPCARB,19-09-2020,124.07113940470146,122.25204848888696,119.9023926237311,sell,1.9406258702999426,3.4173762590644694,1.4769952689962311
PHOENIXLTD,19-09-2020,632.9728541254239,636.6579373031288,700.5980171322074,sell,9.562878313161457,10.14196762456415,0.5804968188521397
PIDILITIND,19-09-2020,1472.0028439500786,1464.723375701972,1447.75838239763,sell,1.1649853776534325,1.6607153580689038,0.4957539589079694
PIIND,19-09-2020,2008.2355023996402,1964.8331412514822,1933.2709850197407,sell,1.619359319779517,3.8038510208811513,2.1848281538006655
PNB,19-09-2020,33.16626465272491,33.58222240707211,33.79568753284073,sell,0.6336353441624659,1.8799418462937139,1.2463436181693788
PNBHOUSING,19-09-2020,329.3234372139804,315.15155006775234,294.83873955343165,sell,6.660043892480762,11.049915853327699,4.397963435633794
PNCINFRA,19-09-2020,168.41557781568338,165.05841222023918,160.59563621173825,sell,2.740807940198605,4.753601865554265,2.0134497416620465
POLYCAB,19-09-2020,879.7463148567218,874.3499280940896,869.751362648034,sell,0.5273277957496189,1.1426082283165087,0.6152897008153
POLYMED,19-09-2020,488.355648854061,471.5818062335088,450.2441453989163,sell,4.62943374436497,8.120927297981616,3.494778234071922
POWERGRID,19-09-2020,171.7873929168595,174.30559752499252,176.04401845681673,sell,0.9923920863749257,2.4475222195412,1.4552184977326912
PRAJIND,19-09-2020,73.23926106143048,71.18659981315794,69.99629175228475,sell,1.6861930616025775,4.528162520325347,2.8425120485242767
PRESTIGE,19-09-2020,256.8628763344965,251.56259298571388,244.29378386860418,sell,2.9318203642847425,5.016033294179314,2.084979478258377
PRSMJOHNSN,19-09-2020,58.63886093334205,56.19526142799156,54.0809953550073,sell,3.834490097255842,8.087067759694875,4.255877007813991
PTC,19-09-2020,52.619548925621004,55.2820500788247,55.91283236683971,sell,1.1345527314590913,6.0687573643931,4.935054119251745
PVR,19-09-2020,1239.5037960662435,1275.7519271391648,1271.5984941609113,sell,0.32609828184798495,2.556223871849086,2.88226208878095
QUESS,19-09-2020,424.2248870879454,406.2061244734264,390.7059455603321,sell,3.8900600194040744,8.226205264239885,4.339616985314691
RADICO,19-09-2020,444.7506709104156,425.3944406323538,412.6806560032904,sell,3.0340442473714906,7.480485935255035,4.44896604515611
RAIN,19-09-2020,107.48581589833859,109.84200045971147,109.83478059297946,sell,0.006573172364796626,2.1617506417388386,2.1683230438307484
RAJESHEXPO,19-09-2020,474.1777971957083,463.2500724200064,461.8929603292684,sell,0.2933842752303965,2.624766721464878,2.331427330015603
RALLIS,19-09-2020,305.4290729161232,304.8790053265224,303.10814839257444,buy,0.5825310364258638,0.7627880242255177,0.18025899024133926
RAMCOCEM,19-09-2020,741.2725904061687,727.0346394498334,715.8095872169766,sell,1.5559617629393543,3.4950675507854143,1.9393694544065618
RATNAMANI,19-09-2020,1237.5101442069129,1203.1216468274704,1175.048940589713,sell,2.3608656491076796,5.178004054766197,2.817999626635037
RAYMOND,19-09-2020,281.0998376110624,279.4671340470183,277.7181776738827,sell,0.6277826555527346,1.2102902357059488,0.5825186450834917
RBLBANK,19-09-2020,182.6603855159628,184.38518414623437,184.69991807676746,sell,0.17054816281526947,1.1103717744450567,0.9398280610546323
RCF,19-09-2020,47.06756789731503,47.394651929363654,47.88309943038059,sell,1.025312822870228,1.7178005295128282,0.692518199654349
RECLTD,19-09-2020,108.28566705588516,108.66160118191434,108.70141038992544,buy,0.03662923854728596,0.383196399466795,0.34656728253163477
REDINGTON,19-09-2020,117.01866721396571,115.48817112005834,112.43679193763286,sell,2.6775296057879614,3.9936947181593614,1.3165170580562726
RELAXO,19-09-2020,667.7322466101687,657.8465180097204,649.9256960507221,sell,1.2113458098953362,2.7027576707028933,1.4915339418979001
RELIANCE,19-09-2020,2297.9687289863186,2242.2804738289938,2181.6505746897724,sell,2.740996569533861,5.193216048564332,2.453092448000157
RENUKA,19-09-2020,9.304223633962394,9.477446896093365,9.576773694928015,sell,1.042570052762523,2.8870303429213817,1.844599093076062
REPCOHOME,19-09-2020,174.71790366555467,175.16624164277079,168.05194961786333,sell,4.14563808449476,3.88946343083423,0.25627796127831276
RITES,19-09-2020,252.10905475535267,249.5859321967407,249.0229305031774,sell,0.22582899570405107,1.2316612560992928,1.0058392546198158
RVNL,19-09-2020,21.169381988109535,21.218178960052477,21.135352664032123,buy,0.3911187230169688,0.1608771422736703,0.23024194292574615
SADBHAV,19-09-2020,55.98561501945715,54.8350400571092,53.294729289694175,sell,2.849004074862679,4.924738747437559,2.076463023166606
SAIL,19-09-2020,38.38890031114961,39.055175051911114,39.03150796649306,sell,0.06061746895428108,1.660047188175364,1.7206603284705266
SANOFI,19-09-2020,8577.15886278579,8499.948858421732,8421.004773481029,sell,0.9330926218231885,1.8373054012916352,0.9042515351492687
SBICARD,19-09-2020,848.4890816734307,837.3534743815911,819.9928080180022,sell,2.0949956623975132,3.4158325399262974,1.3210732226261561
SBILIFE,19-09-2020,855.0808217957841,852.6108772545724,851.8724880358496,buy,0.08664082428248994,0.3759134759521843,0.28927288720618993
SBIN,19-09-2020,196.46314912336214,200.34475134617998,201.01269509999773,sell,0.3328423377874585,2.289218850783288,1.9564137801816643
SCHAEFFLER,19-09-2020,3981.82477213304,3967.3252749821268,3884.7195133627433,sell,2.1040573212725104,2.4688161725432045,0.364806226199622
SCHNEIDER,19-09-2020,79.66334411645798,80.35831926635281,80.59580711764453,sell,0.2951000469849771,1.1636939220081477,0.8686013320987427
SCI,19-09-2020,56.84687596619068,57.52624567876657,58.213506723493246,sell,1.1875972264707495,2.3755018458235932,1.1879884063754498
SEQUENT,19-09-2020,149.80863566499897,144.70032666347655,138.50201280847128,sell,4.377304132841905,7.84336126077432,3.469034667831238
SFL,19-09-2020,1515.2339642434745,1470.822127624337,1440.9466331997396,sell,2.0520513047981357,5.025899372182174,2.9746150274998535
SHOPERSTOP,19-09-2020,172.11418786226807,174.12750115134637,173.916629228125,sell,0.12117539404640937,1.041780833864914,1.1629525576852953
SHREECEM,19-09-2020,19819.42186297794,20043.458929666314,20489.265351617258,sell,2.199735793020946,3.3235688628270594,1.124038515197909
SHRIRAMCIT,19-09-2020,977.9465246800795,963.7976369770621,922.0868279509746,sell,4.423474481261945,5.879864861504007,1.4573379935843176
SIEMENS,19-09-2020,1247.4954331082968,1231.7313454066164,1216.411314574032,sell,1.2515635696414342,2.5231570605100155,1.271693887650188
SIS,19-09-2020,371.92328455018287,368.9974557919965,369.9649921317295,buy,0.26186346612104283,0.5279211115754007,0.7897818481461647
SJVN,19-09-2020,23.480715882568575,23.488704922434078,23.403029049127493,buy,0.36541994100087827,0.3314019968083253,0.03401804718295458
SKFINDIA,19-09-2020,1567.4726412421144,1579.4495711947397,1580.4989813642753,buy,0.06641944652457932,0.8276021313925109,0.7611837309032752
SOBHA,19-09-2020,251.2137772108949,250.51392295970146,248.3834562747367,sell,0.8540701048516193,1.1330410764733012,0.27897772076585775
SOLARINDS,19-09-2020,1068.6743033809416,1061.898197033519,1056.7499650202333,sell,0.48599216287947883,1.1220666422218188,0.6360831509938785
SONATSOFTW,19-09-2020,328.6980159369132,321.1666850200736,311.721083778306,sell,2.9849214054811926,5.30181943860089,2.3178150485013225
SOUTHBANK,19-09-2020,7.07656857989448,7.1600407355113695,7.202948279576937,sell,0.5974737433899442,1.77008369297356,1.1726409535810178
SPANDANA,19-09-2020,573.8321930508346,581.5312293738396,590.5091824718683,sell,1.5320210817458744,2.8646219694025645,1.332747112046803
SPARC,19-09-2020,178.3949688380803,178.82026244041322,178.61529506530786,buy,0.11468773646117958,0.12342851144872559,0.23811616364216287
SPICEJET,19-09-2020,52.15864267384369,52.02411208443427,51.43640290868909,sell,1.1361033255715867,1.3943519423990192,0.2582588447033285
SRF,19-09-2020,4319.74351715912,4266.031741501969,4204.376896315161,sell,1.4557702661839276,2.7068275727685935,1.251180564107305
SRTRANSFIN,19-09-2020,650.6525184315983,660.7179831898881,671.2112801467382,sell,1.575653789685994,3.1105718663679003,1.535106172640605
STAR,19-09-2020,698.0168312670936,662.0320831765208,622.7677662369986,sell,6.112129754287482,11.394600629397768,5.291684395820996
STARCEMENT,19-09-2020,88.9606866525414,88.29444142237264,88.2367381084337,buy,0.06537464270313162,0.8171095545934114,0.7517359158006163
STRTECH,19-09-2020,157.66973995607532,155.39956148114203,151.57547002400548,sell,2.491467425468721,3.94138355932005,1.4502721694599292
SUDARSCHEM,19-09-2020,489.91889776244943,469.15024648461707,455.8290955412481,sell,2.8803131784961513,7.20906678366157,4.331001868303696
SUMICHEM,19-09-2020,287.73868928666377,281.09628119614035,278.82526093777386,sell,0.8111923144487052,3.1464862334989583,2.33544294398272
SUNDARMFIN,19-09-2020,1337.1418003341576,1364.5207226567559,1376.3122634619947,sell,0.8604348287515776,2.8871292608533956,2.0268203070965436
SUNDRMFAST,19-09-2020,422.23377046890323,428.0466263049032,431.55718019865003,sell,0.8167841666560385,2.184002939468287,1.3672797486700925
SUNPHARMA,19-09-2020,514.6894320489375,513.9652234243746,515.2604173388823,buy,0.2516831806769346,0.11087632864536007,0.1408069502645122
SUNTECK,19-09-2020,283.17887516034824,276.63677087345224,262.90859298562253,sell,5.088794680632415,7.423822503580105,2.3372352427967003
SUNTV,19-09-2020,482.7310969242298,478.84296506618,465.2017988672686,sell,2.889940545207669,3.6984259402295967,0.8087014847304775
SUPRAJIT,19-09-2020,178.88455464788314,176.89157192808221,174.46552679198638,sell,1.3809569494588199,2.5012179637200704,1.1203577592356404
SUPREMEIND,19-09-2020,1405.1729705047774,1381.286184915851,1347.7721545721793,sell,2.456087497928603,4.170138765914813,1.7144902728940643
SUZLON,19-09-2020,3.230469463472802,3.369478153323901,3.5926322673662114,sell,6.410530731576371,10.615782035214513,4.212417974267712
SWANENERGY,19-09-2020,117.29176770011688,121.18209167658432,125.68304753511384,sell,3.6464896363271015,6.90711901714845,3.2626837898590453
SWSOLAR,19-09-2020,233.55907579178478,247.5474105184622,250.50176363048564,sell,1.186370047524632,7.000230739145132,5.815068025358889
SYMPHONY,19-09-2020,877.0292042341134,864.2509327775246,861.6389371345227,sell,0.3026839300163375,1.7703513089594953,1.4676870406985483
SYNGENE,19-09-2020,547.8548513693172,517.2027287044776,497.65737504955973,sell,3.8518321062416967,9.60246567210324,5.755955966759238
TAKE,19-09-2020,47.78200996837347,48.76372904842361,49.047107259746376,sell,0.5794413421227287,2.613051378734475,2.0336870172578836
TASTYBITE,19-09-2020,11648.616774039052,11796.45392208153,11976.296876376337,sell,1.5130176210527,2.774021587431479,1.261136295630279
