company,ema50,ema200,ratio,outcome,action,longName,price,regularMarketVolume,marketCap,bookValue,priceToBook,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh
VBL,726.5397520762998,690.3027539351181,5.1151765968954805,far away,buy,Varun Beverages Limited,705.25,174662,203597905920,119.863,5.8838005,278761,131702,223.04999,0.46256736,482.2 - 870.0,-164.75,-0.18936782,482.2,870.0
VENKEYS,1325.8976734633543,1314.662018347227,0.8510055766566003,far away,buy,Venky's (India) Limited,1444.35,91396,20330237952,593.586,2.4332616,225509,138058,864.25,1.4898294,580.1 - 1942.85,-498.5,-0.25658184,580.1,1942.85
VESUVIUS,936.6943594383517,958.7910164302383,2.331503821997145,far away,sell,Vesuvius India Limited,972.35,2794,19885139968,407.731,2.384783,4597,3315,222.34998,0.29646665,750.0 - 1228.1,-255.75,-0.20824851,750.0,1228.1
VGUARD,170.31091301064174,183.4081676372856,7.405455539832838,far away,sell,V-Guard Industries Limited,173.1,412265,74214899712,23.243,7.447404,759226,646687,24.100006,0.16174501,149.0 - 259.2,-86.100006,-0.33217594,149.0,259.2
VINATIORGA,1046.504105098968,989.3743070601122,5.612299604696805,far away,buy,Vinati Organics Limited,1337.95,691215,137404784640,124.461,10.749953,201279,536268,686.64996,1.054276,651.3 - 1355.0,-17.050049,-0.012583062,651.3,1355.0
VIPIND,284.27766485693735,311.91816672358726,9.272289540627785,far away,sell,VIP Industries Limited,328.05,1264235,46344601600,43.173,7.598499,872392,1068724,140.4,0.74820143,187.65 - 519.5,-191.45001,-0.36852744,187.65,519.5
VMART,1896.0912354835555,1862.7383567638144,1.774641701689896,far away,buy,V-Mart Retail Limited,2138.9,31132,38941880320,252.997,8.45425,26441,58254,938.8999,0.7824166,1200.0 - 2545.0,-406.1001,-0.15956782,1200.0,2545.0
VOLTAS,628.2944759080669,599.6949174483842,4.657948776171728,far away,buy,Voltas Limited,679.5,4976961,224836354048,129.357,5.252905,2270552,2496337,252.04999,0.5896596,427.45 - 741.0,-61.5,-0.08299595,427.45,741.0
VRLLOG,160.51388281927598,187.4496066274152,15.481925331287282,far away,sell,VRL Logistics Limited,166.75,142931,15064779776,68.28,2.44215,289705,154756,36.75,0.2826923,130.0 - 295.0,-128.25,-0.43474576,130.0,295.0
VSTIND,3389.795673424778,3428.3418417005746,1.130694949765551,far away,sell,VST Industries Limited,3684.75,8924,56999399424,509.708,7.229139,16208,8858,1148.7,0.45294845,2536.05 - 4848.0,-1163.25,-0.23994431,2536.05,4848.0
VTL,746.2571244801082,784.4675854029945,4.992466728495454,far away,sell,Vardhman Textiles Limited,786.25,33450,45015171072,1070.03,0.7347925,34843,13841,185.20001,0.30812746,601.05 - 1105.35,-319.09998,-0.2886868,601.05,1105.35
WABCOINDIA,6795.815881839325,6657.7483293204195,2.0525052001369004,far away,buy,WABCO India Limited,6000.35,10480,113812242432,999.122,6.005623,8922,16494,989.3501,0.19743566,5011.0 - 7670.0,-1669.6499,-0.21768577,5011.0,7670.0
WELCORP,101.1645434020548,104.90950523584402,3.6345787919852492,far away,sell,Welspun Corp Limited,114.95,1464570,30041032704,123.243,0.9327102,1247419,719658,59.949997,1.0899999,55.0 - 233.95,-119.0,-0.5086557,55.0,233.95
WELSPUNIND,49.31816254783415,42.592154191904086,14.636024756559268,far away,buy,Welspun India Limited,60.6,845082,60836339712,29.512,2.053402,1551690,1439728,42.149998,2.2845526,18.45 - 63.5,-2.9000015,-0.045669314,18.45,63.5
WESTLIFE,363.16857059322643,348.83751513307647,4.025542968647845,far away,buy,Westlife Development Limited,392.45,161945,61045993472,38.364,10.229643,314349,273391,125.45001,0.46985024,267.0 - 499.4,-106.94998,-0.21415696,267.0,499.4
WHIRLPOOL,2135.193536436004,2058.7228955270903,3.6467412810664444,far away,buy,Whirlpool of India Limited,2124.1,54405,269660880896,202.053,10.512589,66780,92926,780.30005,0.5806668,1343.8 - 2555.0,-430.8999,-0.16864967,1343.8,2555.0
WIPRO,273.9533777800555,244.68550337730903,11.286417376743522,far away,buy,Wipro Limited,316.5,18484513,1801271115776,103.082,3.0703712,15299569,26042740,157.1,0.98557097,159.4 - 319.0,-2.5,-0.007836991,159.4,319.0
WOCKPHARMA,294.55427345782067,286.67123975895703,2.7125559768480203,far away,buy,Wockhardt Limited,305.7,1111849,33840379904,235.346,1.2989386,940800,345856,159.00002,1.0838447,146.7 - 411.65,-105.94998,-0.2573788,146.7,411.65
ZEEL,192.98934387003305,210.25013680409197,8.561062971910776,far away,sell,Zee Entertainment Enterprises Limited,220.3,24875838,211599032320,97.813,2.2522569,35584801,31316417,106.3,0.9324562,114.0 - 364.0,-143.7,-0.39478022,114.0,364.0
